factor_varying,factor_context,context_value,test_name,metric_name,projection,vr_conditional,vr_marginal,interaction_strength,p_value,n_groups
d_encoding_id,gamma_id,GAM-002,PAT-001,uniformity,volatility,0.5051184253612215,0.10237786377400562,4.933863696123285,8.831305800300204e-34,10
d_encoding_id,gamma_id,GAM-006,PAT-001,uniformity,volatility,0.7187673227302591,0.10237786377400562,7.020729835864759,2.256339817464263e-31,13
d_encoding_id,gamma_id,GAM-007,PAT-001,uniformity,volatility,0.5021767634009451,0.10237786377400562,4.905130317130634,5.906890698314618e-33,10
d_encoding_id,gamma_id,GAM-008,PAT-001,uniformity,volatility,0.6005216090439813,0.10237786377400562,5.865736858600653,1.0907153478098805e-44,13
d_encoding_id,gamma_id,GAM-009,PAT-001,uniformity,volatility,0.5134390405738714,0.10237786377400562,5.015137273300254,1.705476076017326e-44,13
d_encoding_id,gamma_id,GAM-010,PAT-001,uniformity,volatility,0.7518228139952654,0.10237786377400562,7.343607165459902,4.858599536589784e-39,13
d_encoding_id,gamma_id,GAM-012,PAT-001,uniformity,volatility,0.5352471122264808,0.10237786377400562,5.22815277146253,3.132415425248079e-30,10
d_encoding_id,gamma_id,GAM-013,PAT-001,uniformity,volatility,0.4578756886803771,0.10237786377400562,4.47240909119882,1.1017475325376001e-22,10
d_encoding_id,gamma_id,GAM-001,SPA-001,laplacian_energy,value_final,0.9665285590448817,0.10909681106595474,8.859365820148167,2.12840302633304e-20,10
d_encoding_id,gamma_id,GAM-002,SPA-001,laplacian_energy,value_final,0.8434143573732589,0.10909681106595474,7.730880024195855,1.6701979289363917e-31,10
d_encoding_id,gamma_id,GAM-003,SPA-001,laplacian_energy,value_final,0.9919984021915017,0.10909681106595474,9.09282675175342,1.9682278158190626e-30,10
d_encoding_id,gamma_id,GAM-006,SPA-001,laplacian_energy,value_final,0.9714609780012787,0.10909681106595474,8.904577214580357,1.5840944295406558e-20,10
d_encoding_id,gamma_id,GAM-007,SPA-001,laplacian_energy,value_final,0.8142132692324495,0.10909681106595474,7.463217863812856,1.1928853950486922e-29,10
d_encoding_id,gamma_id,GAM-008,SPA-001,laplacian_energy,value_final,0.9665285590448817,0.10909681106595474,8.859365820148167,2.12840302633304e-20,10
d_encoding_id,gamma_id,GAM-010,SPA-001,laplacian_energy,value_final,0.9455330526556714,0.10909681106595474,8.6669174233154,2.2297944480742717e-20,10
d_encoding_id,gamma_id,GAM-012,SPA-001,laplacian_energy,value_final,0.7569635766066968,0.10909681106595474,6.938457405038839,5.467595491742469e-13,10
d_encoding_id,gamma_id,GAM-013,SPA-001,laplacian_energy,value_final,0.74157150355014,0.10909681106595474,6.797371034995892,6.441882718477394e-16,10
d_encoding_id,gamma_id,GAM-001,SPA-001,laplacian_energy,value_mean,0.9667714606430713,0.14701576850956247,6.575971206654535,1.8420114615067736e-20,10
d_encoding_id,gamma_id,GAM-002,SPA-001,laplacian_energy,value_mean,0.9934046496150838,0.14701576850956247,6.757129930252815,9.332233711804402e-24,10
d_encoding_id,gamma_id,GAM-003,SPA-001,laplacian_energy,value_mean,0.9919984021915017,0.14701576850956247,6.7475646473050155,1.9682278158190626e-30,10
d_encoding_id,gamma_id,GAM-004,SPA-001,laplacian_energy,value_mean,0.9919798342875609,0.14701576850956247,6.747438348581219,3.1167052417969056e-27,10
d_encoding_id,gamma_id,GAM-005,SPA-001,laplacian_energy,value_mean,0.9919632580881251,0.14701576850956247,6.74732559741443,1.9994744126787697e-26,10
d_encoding_id,gamma_id,GAM-006,SPA-001,laplacian_energy,value_mean,0.9734050247341285,0.14701576850956247,6.621092652866108,1.1076682329561004e-20,10
d_encoding_id,gamma_id,GAM-007,SPA-001,laplacian_energy,value_mean,0.9912622233546159,0.14701576850956247,6.742557165152936,1.4927378479104231e-22,10
d_encoding_id,gamma_id,GAM-008,SPA-001,laplacian_energy,value_mean,0.9667714786541137,0.14701576850956247,6.575971329165491,1.8420114615067736e-20,10
d_encoding_id,gamma_id,GAM-009,SPA-001,laplacian_energy,value_mean,0.9889862720322588,0.14701576850956247,6.7270761637241066,1.7675711877625095e-18,10
d_encoding_id,gamma_id,GAM-010,SPA-001,laplacian_energy,value_mean,0.9729755527178425,0.14701576850956247,6.6181713878845345,2.3530636010993965e-20,10
d_encoding_id,gamma_id,GAM-012,SPA-001,laplacian_energy,value_mean,0.7581157008029479,0.14701576850956247,5.156696512820917,2.6297599226149027e-13,10
d_encoding_id,gamma_id,GAM-013,SPA-001,laplacian_energy,value_mean,0.8865485870226476,0.14701576850956247,6.030295906421651,1.3079937311200524e-23,10
d_encoding_id,gamma_id,GAM-001,SPA-001,laplacian_energy,relative_change,0.9629806247377999,0.309154039381799,3.1148893498639953,5.335506289421938e-26,10
d_encoding_id,gamma_id,GAM-002,SPA-001,laplacian_energy,relative_change,0.9211064188001156,0.309154039381799,2.979441642237667,2.860006969744796e-30,10
d_encoding_id,gamma_id,GAM-006,SPA-001,laplacian_energy,relative_change,0.9786380042251346,0.309154039381799,3.1655352334456692,1.0263874221102923e-25,10
d_encoding_id,gamma_id,GAM-007,SPA-001,laplacian_energy,relative_change,0.9210772849886179,0.309154039381799,2.9793474050361866,1.1048808986134624e-27,10
d_encoding_id,gamma_id,GAM-008,SPA-001,laplacian_energy,relative_change,0.9629806247377999,0.309154039381799,3.1148893498639953,5.335506289421938e-26,10
d_encoding_id,gamma_id,GAM-009,SPA-001,laplacian_energy,relative_change,0.9202030143247244,0.309154039381799,2.9765194598938827,1.2674080548661494e-29,10
d_encoding_id,gamma_id,GAM-010,SPA-001,laplacian_energy,relative_change,0.921171713528694,0.309154039381799,2.979652846751472,5.270877437439306e-31,10
d_encoding_id,gamma_id,GAM-012,SPA-001,laplacian_energy,relative_change,0.9205316774081317,0.309154039381799,2.977582564500455,1.4509888084711448e-23,10
d_encoding_id,gamma_id,GAM-013,SPA-001,laplacian_energy,relative_change,0.9063624893962593,0.309154039381799,2.9317504348598207,7.022072320743464e-23,10
d_encoding_id,gamma_id,GAM-001,SPE-001,spectral_gap,value_final,0.42985334346820986,0.1497680833890976,2.870126489843971,2.4947733116202292e-14,10
d_encoding_id,gamma_id,GAM-002,SPE-001,spectral_gap,value_final,0.8775189097301779,0.1497680833890976,5.859185013741432,2.1235932501489575e-26,10
d_encoding_id,gamma_id,GAM-003,SPE-001,spectral_gap,value_final,0.987430497227751,0.1497680833890976,6.593063587936862,4.927502119861535e-33,10
d_encoding_id,gamma_id,GAM-006,SPE-001,spectral_gap,value_final,0.9815485180725447,0.1497680833890976,6.5537896717452195,5.691923094500589e-25,10
d_encoding_id,gamma_id,GAM-007,SPE-001,spectral_gap,value_final,0.8223982891103762,0.1497680833890976,5.491145179268835,6.326866738366233e-26,10
d_encoding_id,gamma_id,GAM-008,SPE-001,spectral_gap,value_final,0.42985334346820986,0.1497680833890976,2.870126489843971,2.4947733116202292e-14,10
d_encoding_id,gamma_id,GAM-009,SPE-001,spectral_gap,value_final,0.3782747492761186,0.1497680833890976,2.5257367305246237,8.28543737460762e-11,10
d_encoding_id,gamma_id,GAM-010,SPE-001,spectral_gap,value_final,0.9374113275751375,0.1497680833890976,6.2590860907242964,2.3570316787159807e-20,10
d_encoding_id,gamma_id,GAM-012,SPE-001,spectral_gap,value_final,0.4038234628415555,0.1497680833890976,2.6963252363484003,6.096260420337744e-05,10
d_encoding_id,gamma_id,GAM-002,SPE-001,spectral_gap,value_mean,0.8118723289686953,0.2949187386451258,2.752867900827479,1.6325313432708856e-26,10
d_encoding_id,gamma_id,GAM-003,SPE-001,spectral_gap,value_mean,0.987430497227751,0.2949187386451258,3.3481443117655574,4.927502119861535e-33,10
d_encoding_id,gamma_id,GAM-004,SPE-001,spectral_gap,value_mean,0.9885272997750387,0.2949187386451258,3.351863310945896,4.871595180476068e-33,10
d_encoding_id,gamma_id,GAM-005,SPE-001,spectral_gap,value_mean,0.987430497227751,0.2949187386451258,3.3481443117655574,4.927502119861535e-33,10
d_encoding_id,gamma_id,GAM-006,SPE-001,spectral_gap,value_mean,0.9825486239179622,0.2949187386451258,3.3315910288774764,1.1890594632989942e-26,10
d_encoding_id,gamma_id,GAM-007,SPE-001,spectral_gap,value_mean,0.767297721190568,0.2949187386451258,2.6017259015672565,1.0129318863879812e-25,10
